0,1,262.35,269.55,109.35,276.75,0.94,-1,-1,-1
0,2,470.25,272.25,81.90,215.10,0.93,-1,-1,-1
0,3,7.54,287.77,72.00,174.82,0.92,-1,-1,-1
0,4,177.97,303.30,51.52,147.60,0.92,-1,-1,-1
0,5,325.57,267.30,70.65,199.35,0.91,-1,-1,-1
0,6,361.57,285.30,92.70,198.00,0.91,-1,-1,-1
0,7,88.37,271.35,76.56,151.20,0.90,-1,-1,-1
0,8,503.10,283.27,59.40,171.00,0.89,-1,-1,-1
0,9,227.70,285.07,61.65,193.73,0.89,-1,-1,-1
0,10,157.27,260.55,52.88,165.15,0.88,-1,-1,-1
0,11,428.62,310.72,47.48,142.20,0.86,-1,-1,-1
0,12,138.04,282.38,39.82,121.50,0.84,-1,-1,-1
0,13,216.34,270.00,55.46,175.50,0.84,-1,-1,-1
0,14,1119.60,294.52,27.00,67.05,0.77,-1,-1,-1
0,15,1162.80,290.92,25.20,70.20,0.74,-1,-1,-1
1,1,258.04,268.36,105.85,278.76,0.93,-1,-1,-1
1,2,469.88,273.41,82.69,215.93,0.93,-1,-1,-1
1,3,8.91,287.56,68.13,175.84,0.92,-1,-1,-1
1,4,178.53,303.48,51.14,148.02,0.92,-1,-1,-1
1,5,325.77,267.09,71.44,200.76,0.91,-1,-1,-1
1,6,363.92,285.29,91.54,199.60,0.93,-1,-1,-1
1,7,90.08,271.13,77.15,151.62,0.91,-1,-1,-1
1,8,504.30,283.66,60.19,172.21,0.89,-1,-1,-1
1,9,225.72,285.26,64.39,193.96,0.89,-1,-1,-1
1,10,160.36,259.75,52.10,166.75,0.88,-1,-1,-1
1,11,430.79,311.70,48.46,143.01,0.86,-1,-1,-1
1,12,140.24,281.77,39.63,122.31,0.85,-1,-1,-1
1,13,218.56,270.37,53.03,175.54,0.84,-1,-1,-1
1,14,1124.83,294.15,27.00,68.63,0.80,-1,-1,-1
1,15,1168.82,292.31,22.08,67.87,0.72,-1,-1,-1
2,1,247.91,266.63,108.14,282.13,0.93,-1,-1,-1
2,2,467.49,273.99,84.96,216.46,0.93,-1,-1,-1
2,3,10.06,286.90,62.88,176.39,0.90,-1,-1,-1
2,4,178.05,303.76,51.45,148.47,0.92,-1,-1,-1
2,5,327.63,266.92,70.56,201.91,0.92,-1,-1,-1
2,6,368.27,284.98,86.44,200.26,0.93,-1,-1,-1
2,7,91.93,271.16,74.62,151.72,0.91,-1,-1,-1
2,8,504.98,283.76,59.65,172.44,0.88,-1,-1,-1
2,9,223.66,282.89,65.67,198.60,0.90,-1,-1,-1
2,10,161.80,259.84,51.46,166.35,0.86,-1,-1,-1
2,11,433.19,312.26,47.43,148.43,0.86,-1,-1,-1
2,12,142.23,281.38,40.15,122.12,0.84,-1,-1,-1
2,13,218.96,270.14,53.35,177.33,0.82,-1,-1,-1
2,14,1130.18,294.23,25.61,67.52,0.76,-1,-1,-1
2,15,1173.61,291.80,21.56,67.84,0.76,-1,-1,-1
3,1,241.93,264.88,109.88,284.30,0.92,-1,-1,-1
3,2,466.61,274.65,87.67,218.11,0.93,-1,-1,-1
3,3,9.10,285.79,61.17,177.72,0.90,-1,-1,-1
3,4,177.82,304.48,52.05,149.26,0.92,-1,-1,-1
3,5,328.61,266.16,70.24,203.58,0.91,-1,-1,-1
3,6,372.42,284.68,82.39,200.58,0.94,-1,-1,-1
3,7,95.06,271.48,71.90,151.37,0.90,-1,-1,-1
3,8,506.05,283.24,58.07,174.18,0.89,-1,-1,-1
3,9,221.99,283.80,66.61,199.34,0.90,-1,-1,-1
3,10,163.59,259.34,54.21,167.54,0.86,-1,-1,-1
3,11,434.97,312.90,48.28,149.27,0.87,-1,-1,-1
3,12,145.50,281.23,39.44,122.02,0.86,-1,-1,-1
3,13,218.29,270.37,54.16,178.54,0.84,-1,-1,-1
3,14,1134.92,294.28,25.17,66.08,0.72,-1,-1,-1
3,15,1177.44,291.64,22.88,67.86,0.75,-1,-1,-1
4,1,243.08,263.85,106.78,288.66,0.91,-1,-1,-1
4,2,466.36,275.81,88.51,218.92,0.93,-1,-1,-1
4,3,6.95,284.60,62.12,177.93,0.90,-1,-1,-1
