0,1,351.90,304.88,56.70,164.92,0.94,-1,-1,-1
0,2,454.95,299.25,62.10,160.20,0.93,-1,-1,-1
0,3,648.00,305.10,26.10,76.05,0.88,-1,-1,-1
0,4,681.75,312.97,27.90,69.75,0.85,-1,-1,-1
0,5,634.50,382.27,39.60,50.85,0.82,-1,-1,-1
0,6,571.05,315.67,16.20,39.15,0.79,-1,-1,-1
0,7,592.65,319.05,16.20,36.45,0.77,-1,-1,-1
1,1,350.77,305.19,57.52,165.59,0.94,-1,-1,-1
1,2,454.26,299.36,62.73,161.06,0.94,-1,-1,-1
1,3,647.99,305.00,25.34,76.08,0.89,-1,-1,-1
1,4,681.37,312.88,27.92,69.78,0.85,-1,-1,-1
1,5,634.10,383.38,40.40,49.31,0.82,-1,-1,-1
1,6,571.01,315.78,16.21,39.17,0.78,-1,-1,-1
1,7,593.01,319.55,15.43,36.08,0.74,-1,-1,-1
2,1,350.02,305.32,57.33,166.42,0.94,-1,-1,-1
2,2,453.95,299.62,62.33,161.75,0.93,-1,-1,-1
2,3,647.64,305.22,25.21,76.80,0.89,-1,-1,-1
2,4,681.32,312.92,27.23,70.15,0.86,-1,-1,-1
2,5,633.35,385.24,41.95,48.69,0.79,-1,-1,-1
2,6,570.65,316.22,16.22,38.82,0.76,-1,-1,-1
2,7,592.36,319.69,16.02,36.37,0.73,-1,-1,-1
3,1,349.28,305.65,56.90,166.32,0.95,-1,-1,-1
3,2,453.67,299.83,62.00,162.11,0.93,-1,-1,-1
3,3,646.81,305.94,25.18,76.34,0.90,-1,-1,-1
3,4,681.27,312.56,27.00,70.60,0.87,-1,-1,-1
3,5,632.40,386.78,43.10,48.53,0.80,-1,-1,-1
3,6,570.50,316.14,16.21,38.71,0.73,-1,-1,-1
3,7,592.46,320.56,15.52,35.43,0.73,-1,-1,-1
4,1,348.36,306.03,57.07,167.21,0.94,-1,-1,-1
4,2,453.19,300.51,61.38,162.15,0.93,-1,-1,-1
4,3,646.59,306.46,24.50,76.14,0.90,-1,-1,-1
4,4,680.95,312.23,26.27,70.72,0.87,-1,-1,-1
4,5,632.14,388.15,44.08,47.82,0.77,-1,-1,-1
4,6,569.86,316.39,16.87,38.34,0.70,-1,-1,-1
4,7,592.57,320.94,15.34,35.12,0.72,-1,-1,-1
5,1,347.40,306.43,57.12,167.82,0.94,-1,-1,-1
5,2,451.87,301.01,60.68,162.80,0.93,-1,-1,-1
5,3,645.52,306.43,24.94,76.41,0.90,-1,-1,-1
5,4,680.48,312.27,26.04,70.74,0.88,-1,-1,-1
5,5,631.71,389.01,45.64,47.94,0.73,-1,-1,-1
5,6,569.61,316.60,17.09,37.90,0.69,-1,-1,-1
5,7,592.25,320.53,15.28,35.68,0.73,-1,-1,-1
6,1,346.13,306.36,57.45,169.12,0.94,-1,-1,-1
6,2,450.15,301.30,60.78,163.49,0.93,-1,-1,-1
6,3,644.53,306.84,25.72,76.18,0.90,-1,-1,-1
6,4,679.36,312.26,26.62,71.06,0.89,-1,-1,-1
6,5,631.26,389.69,47.39,47.68,0.79,-1,-1,-1
6,6,569.21,316.63,17.16,38.08,0.70,-1,-1,-1
6,7,591.49,320.34,15.90,36.20,0.73,-1,-1,-1
7,1,344.35,307.03,58.18,169.07,0.94,-1,-1,-1
7,2,448.49,301.78,60.97,163.85,0.94,-1,-1,-1
7,3,641.71,307.39,27.85,75.78,0.91,-1,-1,-1
7,4,678.64,312.21,26.83,70.84,0.87,-1,-1,-1
7,5,630.78,391.22,46.79,46.35,0.83,-1,-1,-1
7,6,568.76,316.58,17.79,38.15,0.68,-1,-1,-1
7,7,591.21,319.59,16.12,37.31,0.76,-1,-1,-1
8,1,342.53,307.21,58.74,169.31,0.94,-1,-1,-1
8,2,447.31,301.59,60.42,164.55,0.94,-1,-1,-1
8,3,639.49,307.06,29.21,76.55,0.90,-1,-1,-1
8,4,677.76,312.14,26.90,71.06,0.88,-1,-1,-1
8,5,630.00,392.44,47.09,45.25,0.84,-1,-1,-1
8,6,568.30,316.65,18.01,38.17,0.67,-1,-1,-1
8,7,590.81,319.71,16.19,37.41,0.78,-1,-1,-1
9,1,341.24,306.63,58.93,169.97,0.94,-1,-1,-1
9,2,446.10,301.48,59.62,164.78,0.93,-1,-1,-1
9,3,638.45,307.35,29.72,75.91,0.89,-1,-1,-1
9,4,677.23,312.09,26.94,71.73,0.87,-1,-1,-1
9,5,629.81,395.74,47.16,42.70,0.81,-1,-1,-1
9,6,567.92,316.49,18.08,37.88,0.73,-1,-1,-1
9,7,590.75,319.73,15.61,36.82,0.78,-1,-1,-1
10,1,339.22,305.92,59.01,171.02,0.94,-1,-1,-1
10,2,444.13,301.54,59.20,164.45,0.93,-1,-1,-1
10,3,637.97,307.13,28.72,76.31,0.90,-1,-1,-1
10,4,675.42,312.20,28.17,71.70,0.89,-1,-1,-1
10,5,629.33,397.36,47.17,41.52,0.83,-1,-1,-1
10,6,567.34,316.26,18.10,37.79,0.74,-1,-1,-1
10,7,590.30,319.42,15.39,36.91,0.79,-1,-1,-1
11,1,337.94,306.09,58.70,170.87,0.95,-1,-1,-1
11,2,441.61,300.34,60.41,165.76,0.94,-1,-1,-1
11,3,637.93,307.18,27.68,76.13,0.90,-1,-1,-1
11,4,674.53,312.24,28.02,71.65,0.88,-1,-1,-1
11,5,628.94,397.97,47.12,41.45,0.83,-1,-1,-1
11,6,567.23,316.01,17.49,37.75,0.74,-1,-1,-1
11,7,590.23,319.29,15.31,36.63,0.80,-1,-1,-1
12,1,336.21,305.15,58.89,172.19,0.95,-1,-1,-1
12,2,439.60,299.64,60.72,166.27,0.94,-1,-1,-1
12,3,637.32,307.10,27.89,76.08,0.90,-1,-1,-1
12,4,673.90,312.47,27.96,71.64,0.86,-1,-1,-1
12,5,628.78,398.21,47.69,41.16,0.83,-1,-1,-1
12,6,566.56,315.98,17.86,37.75,0.72,-1,-1,-1
12,7,589.87,319.31,15.28,36.22,0.78,-1,-1,-1
13,1,334.72,305.01,58.97,172.81,0.95,-1,-1,-1
13,2,437.70,299.43,60.55,166.45,0.94,-1,-1,-1
13,3,636.84,306.96,27.96,76.66,0.90,-1,-1,-1
13,4,672.80,312.45,27.94,71.63,0.87,-1,-1,-1
13,5,628.74,400.13,47.29,38.32,0.77,-1,-1,-1
13,6,566.33,315.86,18.00,38.05,0.73,-1,-1,-1
13,7,589.45,319.36,15.28,36.07,0.78,-1,-1,-1
14,1,333.10,305.11,59.27,172.83,0.94,-1,-1,-1
14,2,435.77,299.06,60.93,167.06,0.94,-1,-1,-1
14,3,636.42,306.75,27.38,77.16,0.91,-1,-1,-1
14,4,672.14,312.15,27.92,71.61,0.88,-1,-1,-1
14,5,627.88,401.53,47.10,36.69,0.75,-1,-1,-1
14,6,566.30,315.82,17.44,37.86,0.76,-1,-1,-1
14,7,589.34,319.38,14.67,36.01,0.81,-1,-1,-1
15,1,331.57,305.49,59.10,172.56,0.94,-1,-1,-1
15,2,433.99,299.71,60.93,166.56,0.94,-1,-1,-1
15,3,635.68,307.01,26.55,77.07,0.90,-1,-1,-1
15,4,671.61,312.53,27.32,71.01,0.86,-1,-1,-1
15,5,626.96,402.95,48.22,34.93,0.62,-1,-1,-1
15,6,565.97,316.00,17.23,37.50,0.75,-1,-1,-1
15,7,588.98,319.74,14.45,35.39,0.79,-1,-1,-1
16,1,329.38,305.36,59.93,173.34,0.94,-1,-1,-1
16,2,432.33,299.99,60.49,166.36,0.94,-1,-1,-1
16,3,633.93,306.53,27.45,77.03,0.89,-1,-1,-1
16,4,670.84,313.14,27.09,70.19,0.87,-1,-1,-1
16,5,625.73,403.88,48.63,34.05,0.64,-1,-1,-1
16,6,565.56,316.09,16.54,37.37,0.77,-1,-1,-1
16,7,588.55,319.90,14.37,35.16,0.80,-1,-1,-1
17,1,327.68,305.34,59.93,173.92,0.94,-1,-1,-1
17,2,429.93,299.97,61.52,167.03,0.95,-1,-1,-1
17,3,632.39,306.54,27.78,77.02,0.90,-1,-1,-1
17,4,669.36,313.11,27.01,70.18,0.88,-1,-1,-1
17,5,625.55,405.44,47.59,32.23,0.59,-1,-1,-1
17,6,565.40,316.16,15.67,37.33,0.80,-1,-1,-1
17,7,588.08,320.14,14.35,34.79,0.82,-1,-1,-1
18,1,325.44,305.91,60.56,174.63,0.94,-1,-1,-1
18,2,427.77,299.78,61.65,168.22,0.94,-1,-1,-1
18,3,630.59,306.63,28.51,77.03,0.90,-1,-1,-1
18,4,668.19,313.63,27.60,69.90,0.88,-1,-1,-1
18,5,625.16,406.34,45.98,32.29,0.74,-1,-1,-1
18,6,564.98,316.43,15.99,37.63,0.78,-1,-1,-1
18,7,587.54,320.18,14.35,35.26,0.79,-1,-1,-1
19,1,323.60,306.87,60.79,175.31,0.95,-1,-1,-1
19,2,426.26,300.16,61.69,169.09,0.94,-1,-1,-1
19,3,629.47,306.67,28.78,77.03,0.90,-1,-1,-1
19,4,667.00,314.14,27.81,69.80,0.87,-1,-1,-1
19,5,624.85,407.39,46.57,31.72,0.64,-1,-1,-1
19,6,564.94,316.84,16.10,37.74,0.78,-1,-1,-1
19,7,587.17,320.35,14.96,35.44,0.79,-1,-1,-1
20,1,322.18,307.32,60.54,176.21,0.95,-1,-1,-1
20,2,424.77,300.54,61.68,169.32,0.94,-1,-1,-1
20,3,628.91,306.46,28.87,77.89,0.90,-1,-1,-1
20,4,666.09,314.25,27.89,70.33,0.87,-1,-1,-1
20,5,624.58,407.75,47.37,32.17,0.72,-1,-1,-1
20,6,564.79,317.07,16.14,37.77,0.81,-1,-1,-1
20,7,586.88,321.08,14.59,34.90,0.81,-1,-1,-1
21,1,320.58,307.40,60.49,177.63,0.95,-1,-1,-1
21,2,422.88,301.03,62.32,170.04,0.94,-1,-1,-1
21,3,627.72,306.70,29.51,77.93,0.91,-1,-1,-1
21,4,665.38,314.89,29.12,69.96,0.83,-1,-1,-1
21,5,624.68,408.66,47.09,32.06,0.72,-1,-1,-1
21,6,564.30,317.19,16.17,37.79,0.80,-1,-1,-1
21,7,586.35,321.53,14.45,34.70,0.79,-1,-1,-1
22,1,319.16,307.80,61.03,178.25,0.95,-1,-1,-1
22,2,421.78,301.45,62.53,170.56,0.95,-1,-1,-1
22,3,626.22,306.75,30.32,77.93,0.90,-1,-1,-1
22,4,664.04,315.24,31.33,69.80,0.83,-1,-1,-1
22,5,623.93,409.04,47.55,32.66,0.70,-1,-1,-1
22,6,564.53,317.18,15.57,37.79,0.81,-1,-1,-1
22,7,585.96,321.80,14.40,34.63,0.80,-1,-1,-1
23,1,317.55,308.34,61.51,178.59,0.95,-1,-1,-1
23,2,420.73,301.55,63.03,171.31,0.95,-1,-1,-1
23,3,625.40,306.88,30.61,77.91,0.90,-1,-1,-1
23,4,662.98,315.33,32.16,69.74,0.84,-1,-1,-1
23,5,623.67,409.39,47.71,33.20,0.68,-1,-1,-1
23,6,564.66,317.27,15.35,37.79,0.82,-1,-1,-1
23,7,585.55,321.55,14.38,35.20,0.82,-1,-1,-1
24,1,315.77,308.35,61.98,179.45,0.94,-1,-1,-1
24,2,419.76,301.85,63.22,171.59,0.95,-1,-1,-1
24,3,624.51,307.04,30.71,77.91,0.91,-1,-1,-1
24,4,661.70,316.22,32.48,69.12,0.84,-1,-1,-1
24,5,623.26,409.46,48.37,33.73,0.72,-1,-1,-1
24,6,564.37,317.13,15.88,37.79,0.81,-1,-1,-1
24,7,584.78,321.72,14.97,35.12,0.80,-1,-1,-1
25,1,313.99,308.59,62.44,179.73,0.94,-1,-1,-1
25,2,418.28,301.76,63.87,172.40,0.94,-1,-1,-1
25,3,623.91,307.06,30.74,77.89,0.91,-1,-1,-1
25,4,661.81,317.25,31.41,68.59,0.82,-1,-1,-1
25,5,622.82,409.25,49.19,34.53,0.68,-1,-1,-1
25,6,564.27,317.17,16.07,37.79,0.81,-1,-1,-1
25,7,584.50,321.73,14.60,34.49,0.76,-1,-1,-1
26,1,312.27,308.66,62.60,180.38,0.95,-1,-1,-1
26,2,417.10,301.56,64.26,173.10,0.94,-1,-1,-1
26,3,623.46,307.18,30.73,77.57,0.90,-1,-1,-1
26,4,661.34,317.89,32.16,68.08,0.84,-1,-1,-1
26,5,622.41,409.39,49.49,34.83,0.74,-1,-1,-1
26,6,563.99,316.86,16.15,38.08,0.79,-1,-1,-1
26,7,583.55,321.24,15.06,34.85,0.78,-1,-1,-1
27,1,310.53,308.28,62.94,180.89,0.95,-1,-1,-1
27,2,415.99,301.23,65.42,173.49,0.94,-1,-1,-1
27,3,623.05,306.99,30.72,77.75,0.90,-1,-1,-1
27,4,660.91,318.18,31.25,67.60,0.82,-1,-1,-1
27,5,621.99,408.59,49.59,36.44,0.51,-1,-1,-1
27,6,563.91,316.50,16.17,38.49,0.80,-1,-1,-1
27,7,582.94,321.27,15.22,34.99,0.78,-1,-1,-1
28,1,308.75,307.88,63.36,180.75,0.95,-1,-1,-1
28,2,414.44,300.99,66.15,173.75,0.94,-1,-1,-1
28,3,623.22,306.94,30.11,77.51,0.90,-1,-1,-1
28,4,660.47,318.75,29.69,66.52,0.82,-1,-1,-1
28,5,621.84,407.84,49.02,36.45,0.69,-1,-1,-1
28,6,563.58,315.95,16.78,38.64,0.80,-1,-1,-1
28,7,582.42,321.01,15.29,35.34,0.81,-1,-1,-1
29,1,307.11,307.10,63.21,181.27,0.95,-1,-1,-1
29,2,413.48,300.28,66.86,174.43,0.94,-1,-1,-1
29,3,623.33,307.06,29.27,77.41,0.90,-1,-1,-1
29,4,660.35,318.78,28.48,65.83,0.83,-1,-1,-1
29,5,621.81,407.52,48.79,36.46,0.68,-1,-1,-1
29,6,563.77,315.57,16.42,38.69,0.81,-1,-1,-1
29,7,582.25,320.74,14.71,35.47,0.81,-1,-1,-1
30,1,305.33,306.37,63.44,182.50,0.95,-1,-1,-1
30,2,412.54,299.89,66.23,174.83,0.93,-1,-1,-1
30,3,623.39,306.83,28.95,77.39,0.90,-1,-1,-1
30,4,659.41,318.05,28.04,66.19,0.83,-1,-1,-1
30,5,621.50,407.71,48.11,35.87,0.64,-1,-1,-1
30,6,563.24,315.31,16.87,39.01,0.77,-1,-1,-1
30,7,581.59,320.67,15.10,35.22,0.79,-1,-1,-1
31,1,303.38,306.33,63.53,183.15,0.95,-1,-1,-1
31,2,411.23,299.52,64.50,175.30,0.93,-1,-1,-1
31,3,623.08,306.82,28.84,77.10,0.90,-1,-1,-1
31,4,658.75,317.25,27.29,66.96,0.85,-1,-1,-1
31,5,620.74,407.89,48.45,35.65,0.61,-1,-1,-1
31,6,562.67,315.45,17.05,38.84,0.79,-1,-1,-1
31,7,581.29,320.88,15.24,34.84,0.79,-1,-1,-1
32,1,302.12,306.49,63.27,183.23,0.95,-1,-1,-1
32,2,410.66,299.70,62.48,175.47,0.93,-1,-1,-1
32,3,623.02,306.98,28.80,76.99,0.90,-1,-1,-1
32,4,658.26,316.81,27.02,67.26,0.85,-1,-1,-1
32,5,620.19,407.96,49.18,35.57,0.61,-1,-1,-1
32,6,562.49,315.22,17.11,39.07,0.79,-1,-1,-1
32,7,580.92,320.82,15.29,35.00,0.77,-1,-1,-1
33,1,300.27,305.95,63.74,184.39,0.94,-1,-1,-1
33,2,410.08,299.03,60.66,176.83,0.93,-1,-1,-1
33,3,623.31,307.19,28.19,77.24,0.90,-1,-1,-1
33,4,658.10,316.18,27.53,67.37,0.86,-1,-1,-1
33,5,620.30,407.66,48.85,35.54,0.59,-1,-1,-1
33,6,562.13,314.99,17.13,39.15,0.80,-1,-1,-1
33,7,580.50,320.64,15.31,35.05,0.77,-1,-1,-1
34,1,298.28,306.34,64.22,184.68,0.94,-1,-1,-1
34,2,410.07,298.92,58.03,177.64,0.93,-1,-1,-1
34,3,623.45,307.56,27.96,77.64,0.90,-1,-1,-1
34,4,657.77,315.94,28.33,67.72,0.87,-1,-1,-1
34,5,620.06,407.85,49.32,35.83,0.54,-1,-1,-1
34,6,562.02,315.05,17.13,39.18,0.81,-1,-1,-1
34,7,580.07,320.87,15.32,35.08,0.77,-1,-1,-1
35,1,295.86,306.83,64.40,185.42,0.94,-1,-1,-1
35,2,410.22,299.53,55.70,177.97,0.93,-1,-1,-1
35,3,623.51,307.76,27.88,78.11,0.89,-1,-1,-1
35,4,657.38,315.91,28.63,68.77,0.84,-1,-1,-1
35,5,619.08,407.85,49.50,36.85,0.57,-1,-1,-1
35,6,561.66,315.14,17.14,39.50,0.80,-1,-1,-1
35,7,579.31,321.17,15.92,35.40,0.78,-1,-1,-1
36,1,293.54,307.14,65.05,186.43,0.95,-1,-1,-1
36,2,410.35,300.48,53.81,178.24,0.93,-1,-1,-1
36,3,623.44,307.95,27.86,78.30,0.90,-1,-1,-1
36,4,656.54,314.25,29.94,70.66,0.84,-1,-1,-1
36,5,618.61,408.57,48.97,36.64,0.62,-1,-1,-1
36,6,561.12,315.30,17.14,39.62,0.80,-1,-1,-1
36,7,578.62,321.26,16.14,35.52,0.79,-1,-1,-1
37,1,291.39,307.40,65.57,187.20,0.95,-1,-1,-1
37,2,410.72,300.69,50.84,179.03,0.93,-1,-1,-1
37,3,623.51,308.03,27.85,78.35,0.90,-1,-1,-1
37,4,656.03,314.22,30.43,70.76,0.84,-1,-1,-1
37,5,617.94,409.26,48.75,37.44,0.69,-1,-1,-1
37,6,560.72,315.51,17.13,39.65,0.79,-1,-1,-1
37,7,578.18,321.29,16.22,35.56,0.79,-1,-1,-1
38,1,289.36,307.45,65.76,188.92,0.95,-1,-1,-1
38,2,410.61,299.68,49.51,180.91,0.92,-1,-1,-1
38,3,623.24,308.43,27.85,78.05,0.90,-1,-1,-1
38,4,655.55,314.74,30.61,70.78,0.83,-1,-1,-1
38,5,617.40,409.74,48.07,38.03,0.73,-1,-1,-1
38,6,560.59,315.53,17.12,39.65,0.79,-1,-1,-1
38,7,577.74,321.38,16.83,35.27,0.78,-1,-1,-1
38,8,658.35,406.80,33.30,38.70,0.71,-1,-1,-1
39,1,287.35,308.03,65.51,189.55,0.95,-1,-1,-1
39,2,409.68,298.83,48.46,182.34,0.92,-1,-1,-1
39,3,623.17,308.42,27.85,78.23,0.90,-1,-1,-1
39,4,654.82,314.78,30.66,71.07,0.87,-1,-1,-1
39,5,616.94,408.71,48.41,40.02,0.74,-1,-1,-1
39,6,560.27,315.67,17.12,39.65,0.78,-1,-1,-1
39,7,577.31,321.25,17.06,35.46,0.79,-1,-1,-1
39,8,658.99,407.19,31.88,38.73,0.74,-1,-1,-1
40,1,285.35,307.88,65.99,190.92,0.95,-1,-1,-1
40,2,409.08,298.44,47.21,183.43,0.92,-1,-1,-1
40,3,622.84,308.49,27.85,77.99,0.90,-1,-1,-1
40,4,653.96,314.74,29.49,70.87,0.86,-1,-1,-1
40,5,617.07,410.27,47.33,39.02,0.79,-1,-1,-1
40,6,559.86,315.96,17.11,39.34,0.78,-1,-1,-1
40,7,576.86,321.28,17.14,35.52,0.79,-1,-1,-1
40,8,658.74,407.60,31.60,38.73,0.74,-1,-1,-1
41,1,282.78,308.06,66.46,191.43,0.95,-1,-1,-1
41,2,407.71,298.38,46.82,184.28,0.92,-1,-1,-1
41,3,622.35,308.31,27.85,78.21,0.91,-1,-1,-1
41,4,652.99,314.67,29.63,70.79,0.87,-1,-1,-1
41,5,616.16,410.39,47.53,39.49,0.77,-1,-1,-1
41,6,559.64,316.16,17.11,38.93,0.78,-1,-1,-1
41,7,576.34,321.23,16.58,35.25,0.78,-1,-1,-1
41,8,657.25,407.44,32.92,39.08,0.66,-1,-1,-1
42,1,280.69,308.23,66.33,191.40,0.95,-1,-1,-1
42,2,406.59,298.77,46.72,184.37,0.91,-1,-1,-1
42,3,621.64,308.34,28.45,77.97,0.90,-1,-1,-1
42,4,652.70,314.74,29.08,71.04,0.88,-1,-1,-1
42,5,615.60,409.61,48.20,40.54,0.67,-1,-1,-1
42,6,559.34,316.18,17.10,38.76,0.78,-1,-1,-1
42,7,575.93,321.32,16.35,35.14,0.79,-1,-1,-1
42,8,654.52,406.96,34.66,39.84,0.59,-1,-1,-1
42,9,677.70,313.20,14.40,36.45,0.72,-1,-1,-1
43,1,278.07,307.65,66.85,192.54,0.95,-1,-1,-1
43,2,405.32,300.52,47.03,182.73,0.91,-1,-1,-1
43,3,621.10,308.16,28.67,78.47,0.90,-1,-1,-1
43,4,651.74,315.18,28.27,70.53,0.88,-1,-1,-1
43,5,614.83,409.41,48.45,40.34,0.74,-1,-1,-1
43,6,558.96,315.85,17.10,39.00,0.79,-1,-1,-1
43,7,575.52,321.31,16.26,34.80,0.79,-1,-1,-1
43,8,654.59,406.92,33.95,39.77,0.64,-1,-1,-1
43,9,677.97,313.04,13.68,36.47,0.74,-1,-1,-1
44,1,276.12,307.40,66.44,192.93,0.95,-1,-1,-1
44,2,403.06,301.61,48.08,181.92,0.91,-1,-1,-1
44,3,620.30,308.36,28.75,78.36,0.90,-1,-1,-1
44,4,650.78,314.29,28.57,71.52,0.87,-1,-1,-1
44,5,613.94,407.53,50.92,42.32,0.70,-1,-1,-1
44,6,558.52,316.01,17.10,38.79,0.79,-1,-1,-1
44,7,575.67,321.28,15.03,34.97,0.79,-1,-1,-1
