0,1,472.05,337.27,82.80,212.17,0.95,-1,-1,-1
0,2,113.06,320.17,89.55,249.52,0.94,-1,-1,-1
0,3,32.37,326.70,99.82,247.05,0.93,-1,-1,-1
0,4,437.40,342.00,66.60,193.05,0.92,-1,-1,-1
0,5,196.42,368.32,62.10,76.05,0.91,-1,-1,-1
0,6,875.25,408.60,208.35,298.80,0.90,-1,-1,-1
0,7,362.47,343.12,34.20,77.40,0.88,-1,-1,-1
0,8,325.80,357.52,49.95,54.00,0.88,-1,-1,-1
0,9,731.25,384.52,131.40,218.48,0.88,-1,-1,-1
0,10,564.75,336.15,28.80,86.40,0.87,-1,-1,-1
0,11,600.75,342.90,27.00,81.00,0.86,-1,-1,-1
0,12,222.52,372.37,40.05,65.70,0.86,-1,-1,-1
0,13,808.20,373.95,105.30,234.90,0.85,-1,-1,-1
0,14,841.50,405.00,153.90,275.40,0.84,-1,-1,-1
0,15,551.25,340.42,17.10,47.25,0.80,-1,-1,-1
0,16,885.60,357.75,90.00,181.80,0.73,-1,-1,-1
0,17,789.75,380.70,85.50,198.00,0.72,-1,-1,-1
0,18,585.45,337.50,22.50,61.20,0.72,-1,-1,-1
1,1,471.66,338.32,82.84,214.04,0.95,-1,-1,-1
1,2,108.93,320.42,90.91,252.97,0.94,-1,-1,-1
1,3,27.56,326.37,100.54,251.08,0.94,-1,-1,-1
1,4,436.60,342.46,66.63,194.32,0.92,-1,-1,-1
1,5,193.74,368.60,64.67,76.48,0.92,-1,-1,-1
1,6,876.23,408.71,219.38,304.42,0.89,-1,-1,-1
1,7,363.98,343.00,32.65,77.44,0.88,-1,-1,-1
1,8,325.33,357.80,50.75,54.03,0.88,-1,-1,-1
1,9,732.55,385.79,130.68,220.54,0.87,-1,-1,-1
1,10,564.79,335.83,28.81,87.22,0.87,-1,-1,-1
1,11,600.42,342.78,27.79,81.43,0.87,-1,-1,-1
1,12,221.61,372.85,40.46,65.34,0.85,-1,-1,-1
1,13,809.14,374.83,107.69,236.58,0.86,-1,-1,-1
1,14,843.63,400.81,161.39,284.13,0.79,-1,-1,-1
1,15,551.29,340.50,17.11,47.27,0.81,-1,-1,-1
1,16,888.93,358.23,88.48,186.97,0.74,-1,-1,-1
1,17,791.86,382.36,83.98,194.98,0.69,-1,-1,-1
1,18,585.89,337.38,22.51,62.01,0.72,-1,-1,-1
2,1,470.20,339.94,83.55,215.11,0.95,-1,-1,-1
2,2,104.09,321.88,91.54,256.42,0.93,-1,-1,-1
2,3,24.05,326.32,99.34,253.93,0.93,-1,-1,-1
2,4,435.24,343.46,67.52,197.56,0.91,-1,-1,-1
2,5,190.98,368.85,66.68,77.27,0.92,-1,-1,-1
2,6,878.92,410.21,218.93,307.56,0.88,-1,-1,-1
2,7,364.59,343.54,32.03,77.46,0.88,-1,-1,-1
2,8,324.89,357.88,51.60,54.75,0.88,-1,-1,-1
2,9,732.48,387.30,137.61,224.97,0.89,-1,-1,-1
2,10,564.84,335.82,28.82,88.09,0.88,-1,-1,-1
