0,1,135.00,388.80,59.17,164.70,0.93,-1,-1,-1
0,2,357.75,406.35,56.25,157.50,0.92,-1,-1,-1
0,3,224.21,390.37,68.74,176.18,0.92,-1,-1,-1
0,4,397.35,388.57,63.45,174.82,0.91,-1,-1,-1
0,5,82.07,396.90,72.96,153.00,0.91,-1,-1,-1
0,6,33.30,382.95,59.96,156.60,0.91,-1,-1,-1
0,7,269.10,386.32,52.65,159.98,0.90,-1,-1,-1
0,8,313.42,406.80,52.65,145.80,0.88,-1,-1,-1
0,9,77.96,373.05,56.02,166.05,0.87,-1,-1,-1
0,10,202.27,396.90,58.50,163.80,0.87,-1,-1,-1
0,11,612.00,405.00,59.40,160.20,0.86,-1,-1,-1
0,12,8.21,381.15,50.57,121.05,0.85,-1,-1,-1
0,13,491.85,427.95,43.20,142.20,0.85,-1,-1,-1
0,14,674.10,425.70,31.50,99.90,0.84,-1,-1,-1
0,15,649.35,415.57,32.40,101.48,0.82,-1,-1,-1
0,16,699.30,427.50,36.00,99.90,0.82,-1,-1,-1
0,17,195.41,382.95,51.64,154.35,0.79,-1,-1,-1
0,18,508.50,402.30,44.10,120.60,0.79,-1,-1,-1
0,19,307.80,393.30,42.75,140.40,0.77,-1,-1,-1
1,1,134.81,389.61,59.17,164.70,0.93,-1,-1,-1
1,2,357.75,406.78,56.64,157.50,0.92,-1,-1,-1
1,3,223.73,390.60,68.83,176.37,0.91,-1,-1,-1
1,4,397.35,388.42,63.44,175.41,0.91,-1,-1,-1
1,5,81.97,397.32,74.22,153.00,0.91,-1,-1,-1
1,6,31.62,384.15,61.25,155.04,0.91,-1,-1,-1
1,7,269.30,386.55,52.25,160.17,0.90,-1,-1,-1
1,8,314.21,408.20,50.69,144.82,0.89,-1,-1,-1
1,9,77.38,373.27,56.12,165.86,0.86,-1,-1,-1
1,10,202.18,397.52,58.20,164.00,0.87,-1,-1,-1
1,11,610.05,405.63,60.96,159.61,0.87,-1,-1,-1
1,12,9.27,381.37,48.69,122.42,0.85,-1,-1,-1
1,13,489.90,427.01,43.98,143.18,0.85,-1,-1,-1
1,14,674.49,425.74,32.28,99.90,0.84,-1,-1,-1
1,15,650.13,418.55,31.62,98.55,0.77,-1,-1,-1
1,16,699.30,427.55,36.00,99.90,0.82,-1,-1,-1
1,17,194.15,383.37,52.51,154.74,0.81,-1,-1,-1
1,18,507.33,402.54,44.10,126.65,0.77,-1,-1,-1
1,19,307.61,393.92,41.18,138.64,0.79,-1,-1,-1
1,20,19.18,380.92,69.07,142.88,0.78,-1,-1,-1
1,21,570.60,414.67,32.40,104.62,0.76,-1,-1,-1
2,1,134.40,390.12,59.69,164.71,0.93,-1,-1,-1
2,2,357.73,406.35,57.05,158.73,0.93,-1,-1,-1
2,3,223.36,390.32,68.75,177.81,0.91,-1,-1,-1
2,4,396.81,388.77,64.67,176.22,0.92,-1,-1,-1
2,5,80.67,398.11,75.52,153.01,0.91,-1,-1,-1
2,6,29.69,385.96,63.25,153.54,0.91,-1,-1,-1
2,7,268.78,386.97,51.83,160.21,0.90,-1,-1,-1
2,8,313.96,408.65,50.36,144.84,0.89,-1,-1,-1
2,9,77.34,373.68,56.22,167.93,0.86,-1,-1,-1
2,10,202.23,398.00,57.36,164.04,0.85,-1,-1,-1
2,11,609.70,405.95,61.22,160.05,0.87,-1,-1,-1
2,12,6.51,381.95,51.80,129.46,0.80,-1,-1,-1
2,13,485.02,429.34,48.29,140.55,0.86,-1,-1,-1
2,14,674.89,426.15,32.41,99.90,0.84,-1,-1,-1
2,15,651.31,421.40,31.48,95.74,0.75,-1,-1,-1
2,16,698.58,427.95,36.70,99.90,0.80,-1,-1,-1
2,17,195.82,384.17,50.74,156.92,0.77,-1,-1,-1
2,18,506.06,402.96,46.90,129.76,0.80,-1,-1,-1
2,19,306.66,394.58,40.20,137.11,0.70,-1,-1,-1
2,21,569.87,414.04,33.83,105.35,0.68,-1,-1,-1
